orgnr,navn,web,stiftet,enhkode,enhtype_beskr,sektorkode,naeringskode,postnr,error_msg
884329442,AKTIV FITNESS AS,www.aktivfitness.no,null,BEDR,Bedrift,null,46.494,null,429
958947151,KNUT ERIK PEDERSEN,www.dampbadstue.no,null,ENK,Enkeltpersonforetak,8200,46.740,null,429
984852355,EIT HUNDELIV ERNA MIKKELSEN,din-hundeskole.no,null,ENK,Enkeltpersonforetak,8200,96.090,null,429
898755142,ANNE WEIDNER,anneweidner.jimdo.com/prosjekt/,null,ENK,Enkeltpersonforetak,8200,90.012,null,429
927221101,LOLAND COACHING,lolandcoaching.com,null,BEDR,Underenhet næringsdr./off.forv,null,85.510,null,429
912770028,MØLLEBYEN BOLIGSAMEIE,www.vansjobb1.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,97.000,null,429
971509805,LANDBRUKSHUSET AS,www.landbrukshuset.no,1994-11-16,AS,Aksjeselskap,2100,68.320,6650,429
912112284,ALESEA SANDBERG,www.emozioni.no,null,ENK,Enkeltpersonforetak,8200,47.772,null,429
998069505,FRØYLAND/ORSTAD KFUK-KFUM SPEIDARAR,www.fo-speidar.com,1980-11-25,FLI,Forening/lag/innretning,7000,94.991,4353,429
981621646,MEDINART AS,www.barbarahansteendahl.no,2000-02-07,AS,Aksjeselskap,2100,86.221,null,429
990966249,LØRENSKOG I VÅRE HJERTER,www.lorenskogivarehjerter.no,2007-02-19,FLI,Forening/lag/innretning,7000,94.991,1475,429
997273389,JAN ROGER ROSSEBØ,www.rossebo.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
971854154,FOSEN YARD AS,www.noryards.com,null,BEDR,Bedrift,null,30.111,null,429
997905504,HVM MASTERCUP,www.mastercup.no,2012-01-19,FLI,Forening/lag/innretning,7000,79.903,null,429
925523607,ACTIVE LEBANON,www.activelebanon.org,2020-08-05,FLI,Forening/lag/innretning,7000,94.991,null,429
989792776,IYUNO NORWAY DUB AS,www.dubberman.com,null,BEDR,Bedrift,null,59.110,null,429
991814906,NORDTROMS MOTORHISTORISKE,www.ntmh.no,2007-04-24,FLI,Forening/lag/innretning,7000,94.991,null,429
992967838,IRISINFO AS,www.irisinfo.net,null,BEDR,Underenhet næringsdr./off.forv,null,62.010,349,429
998308852,DUFT FRISØR OG ATELIER,duftfrisor.no,null,BEDR,Bedrift,null,96.020,null,429
913836286,NORSK LOKALKRINGKASTING AS,www.lokalkringkasting.no,null,BEDR,Bedrift,null,60.100,130,429
985478686,OUTLET SØGNE AS,www.sogneoutlet.no,null,BEDR,Bedrift,null,47.710,null,429
974584077,SØRNES BARNEHAGE,www.minbarnehage.no/sornesbhg,null,BEDR,Bedrift,null,88.911,4097,429
994211064,LØRENSKOG JAZZKLUBB,www.lorenskogjazzklubb.com,1995-01-12,FLI,Forening/lag/innretning,7000,94.991,null,429
919613173,SOSIALE-MEDIER.NO MME AS,sosiale-medier.no,2017-08-01,AS,Aksjeselskap,2100,73.120,1556,429
975995240,BÅSTAD HORNMUSIKKORPS,bhmk.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,90.011,1866,429
924948175,KORONA HUMANITÆR HJELPEGRUPPEN,www.korana20.com,null,AAFY,Ikkenæringsdrivende virksomhet,null,94.991,null,429
991389423,IKT TELEMARK,www.ikttelemark.no,2007-05-31,FLI,Forening/lag/innretning,2500,62.010,null,429
994429043,JULIE ALAPNES NORMANN MUSIKK,www.myspace.com/juliealapnes,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
918987975,GRENLAND HAGE,www.grenlandhage.no,null,BEDR,Bedrift,null,81.300,null,429
919954205,MARITIM TAKST AS,www.maritimtakst.no,null,BEDR,Bedrift,null,74.901,null,429
975279170,MALM SKOLE,www.verran.kommune.no,null,BEDR,Bedrift,null,85.201,7729,429
976972511,KOMMUNALT OPPGAVEFELLESSKAP,www.rkkyh,1996-01-01,ANNA,Annen juridisk person,6500,84.120,8801,429
975433609,RÆVERUD SAMEIE,www.oef.no,1978-10-03,ESEK,Eierseksjonssameie,null,97.000,129,429
927390663,HASSAN CONSULTING,sultansonconsulting.com,null,ENK,Enkeltpersonforetak,8200,73.110,null,429
990036160,ELEKTRIKER AS,www.elektrikeras.no,null,BEDR,Bedrift,null,43.210,null,429
991971548,BKONSULT NINA-KARETHE BØ,www.ninakarethebo.com,null,ENK,Enkeltpersonforetak,8200,90.019,null,429
996697649,ECKHOFF MILJØ,www.miljokaren.no,null,ENK,Enkeltpersonforetak,8200,74.909,null,429
891127162,ADVOKAT ERIK JOHAN MJELDE,www.advokatcompagniet.no,null,ENK,Enkeltpersonforetak,8200,69.100,5805,429
971549335,NORDSTRAND UNGDOMSSYMFONIORKESTER,nosus.no,1995-02-20,FLI,Forening/lag/innretning,7000,90.011,null,429
973466992,FOLKEUNIVERSITETET,www.fu.nordland.narvik.no,null,BEDR,Underenhet næringsdr./off.forv,null,85.593,402,429
915142702,FEMMES SPILLOPUS AD LIBITUM,spillopus.com,1988-09-01,FLI,Forening/lag/innretning,7000,94.991,4604,429
992950870,BRUMUNDDAL INNEBANDYKLUBB,www.brumunddalibk.no,2003-12-28,FLI,Forening/lag/innretning,7000,93.120,2381,429
988428310,ARNE INGE FARSTAD,www.farstadservice.no,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
987848073,SHAPING - TRIM FOR YOU BLIX,www.body-shaping.no,null,ENK,Enkeltpersonforetak,8200,85.510,null,429
927834340,RESSURSSTERK /V BRIAN AASEN,Ressurssterk.com,null,ENK,Enkeltpersonforetak,8200,85.595,null,429
980521907,ANDERSEN SPORT,www.ansport.no,null,ENK,Enkeltpersonforetak,8200,85.510,null,429
990995613,GIGAGØY NORGE AS,www.gigagoy.no,2007-02-12,AS,Aksjeselskap,2100,93.210,2001,429
997854845,LALM ISHOCKEYKLUBB,lalmhockey.no,2011-12-16,FLI,Forening/lag/innretning,7000,93.120,2682,429
918119531,WIIG FOTO,www.wiigfoto.com,null,BEDR,Bedrift,null,74.200,null,429
980347036,GEIRANGER IDRETTSLAG,idrett.speaker.no/organisation.asp?id=26100,1905-01-05,FLI,Forening/lag/innretning,7000,93.120,null,429
924355808,VELVE VISION AS,www.velvevision.no,2019-12-06,AS,Aksjeselskap,2100,59.110,null,429
993465585,GIGANT INTERNETT DA,www.gigant.no,null,BEDR,Bedrift,null,63.120,null,429
894677902,IDRETTSLAGET GÅ-PÅ TELNESET,idrett.speaker.no/organisation.asp?id=21960,1902-08-01,FLI,Forening/lag/innretning,7000,93.120,null,429
996122794,KRISTJAN J. KRISTJANSSON,www.mediastuen.no,null,ENK,Enkeltpersonforetak,8200,63.120,null,429
919620730,SELFCARE LIVING AS,www.klinikksteinkjer.no,2017-09-04,AS,Aksjeselskap,2100,85.599,null,429
992862106,LILLE LOTUS DESIGN v/ Marianne,www.lillelotusdesign.no,null,ENK,Enkeltpersonforetak,8200,74.103,null,429
984811977,BOGAFJELLBAKKEN NATURBARNEHAGE SA,www.bogafjellbakken.no,null,BEDR,Bedrift,null,88.911,null,429
983467970,EDGE NORWAY AS,www.northedge.no,null,BEDR,Bedrift,null,66.220,null,429
914219337,JAM&WAFFLES,www.facebook.com/jamandwaffles,2014-09-25,FLI,Forening/lag/innretning,7000,90.011,null,429
884266432,VICTORINE-DØRÅPNER,victorine.no,2002-01-15,FLI,Forening/lag/innretning,7000,94.991,null,429
993954004,LYSTGAARDEN BAR & RESTAURANT AS,www.lystmeny.no,2009-04-02,AS,Aksjeselskap,2100,56.101,6001,429
913314778,HELEN SÆTHER,www.helensaether.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
938554250,INGER R. HALDORSENS LEGAT,www.irhaldorsen.no,1978-03-13,STI,Stiftelse,7000,94.992,5009,429
851314032,LINDSTAD BYGG AS,www.lindstadbygg.no,1989-01-02,AS,Aksjeselskap,2100,41.200,5703,429
984270089,NORDVEST EIENDOM AS,www.nordvesteiendom.no,2002-02-20,AS,Aksjeselskap,2100,68.209,null,429
875569252,DRAMMEN SVØMMEKLUBB,www.drammensvommeklubb.no,1925-08-25,FLI,Forening/lag/innretning,7000,93.120,3003,429
997838602,RISSA BEITELAG SA,rissa.kommune.no,2011-12-14,SA,Samvirkeforetak,2100,01.620,null,429
994873326,AALESUNDS TURNFORENING,www.aatf.no,1887-11-28,FLI,Forening/lag/innretning,7000,93.120,null,429
963475373,GLOPPEN CAMPING OG FRITIDSSENTER AS,www.gloppen-camping.no,1992-01-31,AS,Aksjeselskap,2100,55.300,null,429
998269709,KRAFT-VERKET AS,www.kraft-verket.no,2012-02-20,AS,Aksjeselskap,2100,35.140,4804,429
982788242,HOVINKORET,hovinkoret.no,1992-06-17,FLI,Forening/lag/innretning,7000,94.991,7232,429
993473979,ÆRLIG TALT! Rune Hegge,www.runehegge.no,null,ENK,Enkeltpersonforetak,8200,82.990,null,429
998262593,BOZENA FYLLINGEN,www.bozena.no,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
973015214,HJAOLANE GALLERI,www.osa.no,null,BEDR,Bedrift,null,90.031,null,429
918137394,SYSTEMSTILLAS AS,www.stillasleie.no,2016-11-08,AS,Aksjeselskap,2100,77.320,null,429
917943877,HUNNES FILM OG TV,storytale.no,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
974576694,SYKKYLVEN VIDAREGÅANDE SKULE,www.sykkylven.vgs.no,null,BEDR,Bedrift,null,85.320,null,429
983176542,THOMAS MURBRÆCHS TATTOO & PIERCING,www.tattoo1877.com,null,ENK,Enkeltpersonforetak,8200,96.090,null,429
914950031,TOTLAND'S RAMMEVERKSTED,www.totlands-rammeverksted.com,null,ENK,Enkeltpersonforetak,8200,16.290,null,429
971882786,BYGGMESTER BJARTNES AS,www.byggmester-bjartnes.no,null,BEDR,Bedrift,null,41.200,null,429
975317668,ROLLAG BARNEHAGE,webfronter.com/btgs/rollagbhg/,null,BEDR,Bedrift,null,88.911,null,429
919068353,GEORG KJØLL,www.georg.pub,null,ENK,Enkeltpersonforetak,8200,85.599,276,429
988207462,SJØGATA NÆRING OG MILJØ,www.sjogata.no,2003-03-01,FLI,Forening/lag/innretning,7000,94.991,null,429
996977455,STUBBERUD GÅRD,www.stubberudgaard.no,null,BEDR,Bedrift,null,02.200,null,429
995310600,PIXELVERKSTEDET JON-PETTER THORSEN,www.pixelverkstdet.no,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
981479246,NORSK ROCK,www.norskrock.no,2000-01-01,FLI,Forening/lag/innretning,7000,90.011,null,429
914733502,MOLDE DANSEKLUBB,www.noise-molde.com,null,AAFY,Ikkenæringsdrivende virksomhet,null,93.120,null,429
981348761,VENN HJEM JOHANSEN,www.fredrikstadhelhetesterapi.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
976036948,RAMBERG INTARA SOFT,www.ramberg.nesodden.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
814732452,HRM PARTNER AS,www.hrmpartner.no,null,BEDR,Bedrift,null,70.220,null,429
921336926,SUB TRONDHEIM AS,www.subway.no,null,BEDR,Underenhet næringsdr./off.forv,null,56.102,null,429
999669921,NIELSEN BLOGG,www.tcmn.blogg.no,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
998550262,MARCUS MOSS OG HUSTRU CHRISTINE,www.sor-odal.no,1924-08-23,STI,Stiftelse,7000,94.992,null,429
981262468,ABILDSØ TAKST - SIVILINGENIØR ERIK,www.abildsotakst.no,null,ENK,Enkeltpersonforetak,8200,68.310,null,429
979925867,SAMEIET HELGESENS GATE 21,helgesensgate21.webhop.net,1988-04-28,ESEK,Eierseksjonssameie,null,97.000,null,429
982230306,MARINEPILOT AS,marinepilot.no,2000-05-31,AS,Aksjeselskap,2100,58.140,1318,429
926298542,HEYTHEREJOAKIM,www.heytherejoakim.com,null,NUF,Norskreg. utenlandsk foretak,2100,73.110,254,429
998557356,KURDERNESVENNER.NO,www.kurdernesvenner.no,2012-03-01,FLI,Forening/lag/innretning,7000,94.991,null,429
929708849,MB TBD 1 AS,www.merkantilobygg.no,2022-07-04,AS,Aksjeselskap,2100,null,null,429
985060886,MAJA BOHNE JOHNSEN,www.majayoga.no,null,ENK,Enkeltpersonforetak,8200,90.012,null,429
912063062,RETTFERDIGHET - FOLKEAKSJONEN,rettferdigvalgkamp.no,2013-06-13,FLI,Forening/lag/innretning,7000,94.991,null,429
875289462,TYSVÆRVÅG BARNE- OG UNGDOMSSKULE,www.tysver.kommune.no/tysvervag,null,BEDR,Underenhet næringsdr./off.forv,null,85.201,5575,429
888389822,RYTTERSVINGENE VELFORENING,www.hetland.no,2005-03-09,FLI,Forening/lag/innretning,7000,94.991,4078,429
996750671,SPORT AUTO EVENTS AS,www.sportautoevents.no,null,BEDR,Underenhet næringsdr./off.forv,null,82.300,null,429
913171276,AL SENTRUM BORETTSLAG,www.vansjobb1.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,68.201,null,429
994461370,IT FORBUNDET IBM,www.itforbundetibm.com,1990-04-01,FLI,Forening/lag/innretning,7000,94.200,134,429
926895311,DRAGHICIU RENHOLD OG VAKTMESTER,rebeca.no,null,ENK,Enkeltpersonforetak,8200,81.210,null,429
988060860,VENI PROSJEKT AS,www.veniprosjekt.no,null,BEDR,Bedrift,null,71.121,null,429
993469912,LAZY RACING,lazyracing.no,2008-12-19,FLI,Forening/lag/innretning,7000,93.120,null,429
994049917,SELJORD KUNSTFORENING,www.seljordkunstforening.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,94.991,null,429
915531474,GJERDEVIK GAARD TORKJELL MIKKELSEN,Gjerdevikgaard.net,null,BEDR,Bedrift,null,01.451,null,429
982754275,INDUSTRI & BYGGTJENESTER,www.ibt.as,null,ENK,Enkeltpersonforetak,8200,41.200,null,429
986017240,HOBØL NÆRINGSFORUM,www.naeringsforum.no,2001-03-13,FLI,Forening/lag/innretning,2500,70.220,null,429
975464938,SØGNE HÅNDBALLKLUBB,sognehk.no,1988-03-01,FLI,Forening/lag/innretning,7000,93.120,4682,429
977186994,SAMEIET BJØRN STALLARESVEI 3-9 /,www.oef.no,1985-08-14,ESEK,Eierseksjonssameie,null,97.000,129,429
971385901,FORENINGEN FREDLY,www.israeltoday.no,1995-02-20,FLI,Forening/lag/innretning,7000,94.910,null,429
988468134,ADVOKATFIRMAET HTD AS,www.advokat-htd.no,null,BEDR,Underenhet næringsdr./off.forv,null,69.100,279,429
913206746,ANDREAS NYBERGET DESIGN,swahn.co,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
993194700,HEIDI MÜLLER PHOTOGRAPHY,www.notownchild.com,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
817864392,NESBRUREVYEN,nesbrurevyen.com,2016-10-04,FLI,Forening/lag/innretning,7000,94.991,null,429
883459172,TELE TEAM ANS,www.tele-team.no,2001-06-01,ANS,Ansvarlig selskap (ANS),2300,82.202,null,429
990964491,SAMEIET NYE NYBORG,www.nyenyborg.no,2007-02-06,ESEK,Eierseksjonssameie,null,97.000,7005,429
990154007,IVAR STENRUD,www.loudseeker.no,null,BEDR,Bedrift,null,59.200,null,429
992135743,VÅRDAL DATA,vaardal.org,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
913725018,THE ROOM STUDIOS AS,www.theroomstudios.com,2014-05-22,AS,Aksjeselskap,2100,59.110,null,429
996105318,BRIGITTE STOLPMANN,www.brigittestolpmann.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
916900198,DOS SANTOS MUSIC,www.charlotte-dossantos-fbsu.squarespace.com,null,BEDR,Underenhet næringsdr./off.forv,null,90.011,null,429
924853735,PLASTPIRATENE SØRØST,www.plastpiratene.com,2020-03-23,FLI,Forening/lag/innretning,7000,94.991,null,429
980611183,PARK INN BY RADISSON OSLO AIRPORT,www.osloairporthotell.no,null,BEDR,Bedrift,null,55.101,null,429
991845968,TOR HALVOR BJØRNSTAD LEGEVERKSEMD,www.thbjornstad.com,null,ENK,Enkeltpersonforetak,8200,86.211,null,429
986484388,GETNONI ANS,www.getnoni.no,2004-01-13,ANS,Ansvarlig selskap (ANS),2300,46.390,null,429
987426306,VIBEKES FOTOSTUDIO,vibekesfotostudio.no,null,BEDR,Bedrift,null,74.200,null,429
991827544,HOLTAN TRANSPORT OG VEDLIKEHOLD,www.htv24.no,null,ENK,Enkeltpersonforetak,8200,49.410,1463,429
928976793,GOSWAS TRANSPORT EMMANUEL KINGSLEY,www.goswastv.com,null,BEDR,Underenhet næringsdr./off.forv,null,53.200,null,429
993339709,SØR-LENANGEN GRENDELAG,sorlenangengrendelag.wordpress.com,1987-09-16,FLI,Forening/lag/innretning,7000,94.991,null,429
990564388,FUELLED PRODUCTIONS Torgeir Bjordal,www.fuelled.pixelwell.net,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
911555379,KURDISH WOMEN RIGHTS,mjkorg.com,2012-11-20,FLI,Forening/lag/innretning,7000,94.991,null,429
918427465,STINE BORTHEIM DESIGN,stinebortheim.com,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
991772073,CHRISTIANIA SVØMMEKLUBB,www.christianiask.no,2007-03-27,FLI,Forening/lag/innretning,7000,93.120,null,429
939431675,TOTEN ALMENNING LODD NR 3,www.totenalmenning3.no,1805-07-26,FLI,Forening/lag/innretning,2500,02.200,null,429
994202944,MEDIA LILLA LANDSEM,www.lilla.no,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
974162520,IDRETTSRÅDET I KRISTIANSAND S,www.idrettsradet.no,null,BEDR,Bedrift,null,93.120,null,429
813936232,DOKTOR TORJE R. JOHANSSEN,www.elvebreddenlegesenter.no/,null,BEDR,Underenhet næringsdr./off.forv,null,86.211,null,429
925886467,KUNDIGITAL AS,www.kundigital.no,null,BEDR,Bedrift,null,73.110,null,429
996888673,ALNA STORBAND,www.facebook.com/storbandalna/,2000-01-06,FLI,Forening/lag/innretning,7000,90.011,null,429
997535278,BODØ ANLEGG AS,www.bodoanlegg.no/,null,BEDR,Underenhet næringsdr./off.forv,null,43.120,8062,429
990069263,SKILLRACE AS,fotball.skillrace.com,null,BEDR,Underenhet næringsdr./off.forv,null,62.010,null,429
892060142,INGENIØRSELSKAPET ALFACON AS,www.alfacon.no,2007-11-01,AS,Aksjeselskap,2100,71.129,null,429
913216849,SUNDJORDETS IDRETTSFORENING,www.sundjordet.no,null,BEDR,Bedrift,null,93.120,null,429
982995337,OLAFSEN MARIE,www.ma-uri-klinikken.no,null,BEDR,Bedrift,null,85.609,null,429
924741732,ZAFOTOGRAFI ZIAUDDIN AHMED,www.zafotografi.no,null,BEDR,Bedrift,null,74.200,null,429
993606871,GREFSEN/KJELSÅS HUSFLIDSLAG,www.gk-husflidslag.no,1978-01-18,FLI,Forening/lag/innretning,7000,94.991,null,429
993489050,ENGASJEMAGNE SEIERSLUND,www.engasjemagne.no,null,ENK,Enkeltpersonforetak,8200,70.220,null,429
995926091,VEGA EXPEDITIONS AS,www.vegaexpeditions.se,2010-08-26,AS,Aksjeselskap,2100,79.120,null,429
919850922,VILDE LIVSDATTER SØNDERLAND,vildelivsdatter.no,null,ENK,Enkeltpersonforetak,8200,71.112,null,429
923646302,ØSTIGARD BORETTSLAG,www.ostigard.no,null,AAFY,Underenhet ikke-næringsdriv.,null,68.201,2001,429
896926462,NORTH STAR ARTS VIESSELMAN,www.kregviesselman.com,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
997877047,VISIT HELGELAND AS,www.VisitHelgeland.com,2011-12-20,AS,Aksjeselskap,1520,79.901,8602,429
991476245,BERGKAMERATENE SVØMMESKOLE,www2.kongsberg.net/bk/svomming,null,AAFY,Ikkenæringsdrivende virksomhet,null,85.510,3602,429
929661869,WICKLUND INDIAIR,www.linkedin.com/in/indianna-wicklund-a712309b/,null,ENK,Enkeltpersonforetak,8200,null,null,429
987890797,SAUDA MC-KLUBB,sauda-mcklubb.com,1980-11-25,FLI,Forening/lag/innretning,7000,94.991,null,429
985966907,APEXIA,www.apex-dental.no,null,BEDR,Bedrift,null,32.500,null,429
994209361,RAGNHILD ANNETTE ENLID,thefotofairy.no,null,ENK,Enkeltpersonforetak,8200,10.710,null,429
916079583,SPETT GAMING,www.spettgaming.no,2015-09-13,FLI,Forening/lag/innretning,7000,94.991,null,429
994860879,MOORE PARTNERS AS,www.norkapital.no,null,BEDR,Bedrift,null,82.990,null,429
915626610,UTRYKNINGSPERSONELLETS,uf-orsta/volda.org,1998-12-14,FLI,Forening/lag/innretning,7000,94.120,null,429
975284670,VESTSIDEN UNGDOMSSKOLE,vestsiden.kongsberg.kommune.no/,null,BEDR,Bedrift,null,85.201,null,429
972173827,FAMILIEVERNKONTORET PÅ OTTA,www.kfotta.no,null,BEDR,Bedrift,null,88.992,null,429
994995790,WINDOOR SVERIGE AB,www.windoor.se,null,NUF,Norskreg. utenlandsk foretak,null,41.200,null,429
914319951,ADAC RENHOLD AS,www.adac-renhold.no,2014-09-10,AS,Aksjeselskap,2100,81.210,null,429
896822772,3T SENIOR NORGE AS,www.T3SeniorNorge.no,null,BEDR,Bedrift,null,62.010,null,429
989049828,MANFIN CONSULT AS,www.platou.com,2005-11-28,AS,Aksjeselskap,2100,70.220,null,429
987348224,SULDAL KLYVARLAG,www.suldalklyvarlag.no,2001-09-12,FLI,Forening/lag/innretning,7000,93.120,4230,429
925119458,OCEAN TRIBUTE LIMITED,www.oceantribute.com,null,BEDR,Bedrift,null,85.510,null,429
989858815,FREDRIK BADEN PRODUCTIONS,web.me.com/fredrikbaden,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
991115595,RAC ASHFORD LIMITED,www.rac-worldconsultants.co.uk,1998-05-13,UTLA,Utenlandsk enhet,null,null,null,429
998708389,RE-TREND AS,www.re-trend.no,2012-08-08,AS,Aksjeselskap,2100,85.599,null,429
987460245,RINGSAKER TAVLETEKNIKK AS,www.rtt.as,2004-10-27,AS,Aksjeselskap,2100,27.120,2391,429
974999404,NASDAQ OSLO ASA,www.nordpool.com,null,BEDR,Bedrift,null,66.110,213,429
978648843,KIDMOSE Birgit Kidmose Hansen,www.kidmose.no,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
996515222,HEGGESÅSEN VEL,www.heggesasen.no,1965-04-12,FLI,Forening/lag/innretning,7000,94.991,null,429
998402123,OUR SOLUTION BY AYALA ARMANDO,oursolution24.com,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
911952688,RØRLEGGERMESTER BJØRN OLSRUD AS,www.olsrud-ror.no,2013-05-06,AS,Aksjeselskap,2100,43.221,null,429
991120750,PSYKOLOGSPESIALIST SIGURD AANDERAA,www.psykologhuset.no,null,ENK,Enkeltpersonforetak,8200,86.905,685,429
981813286,SLOVAKISK INSTITUTT - JAN ZIMA,www.arbex.no,null,ENK,Enkeltpersonforetak,8200,74.300,null,429
996113027,SAMEIET FROGNERSETERVEIEN 47,www.frognerseterveien47.no,2010-09-16,ESEK,Eierseksjonssameie,null,null,null,429
993604771,VOLLAUGDALEN MØLLE AS,www.fkmaura.no,2009-01-12,AS,Aksjeselskap,2100,46.210,null,429
928702006,MS SECRET SCEGLOVS,mssecret.no,null,BEDR,Underenhet næringsdr./off.forv,null,43.341,null,429
997436199,NORSK ASIATISK ORGANISASJON,www.nvo.no,2011-09-18,FLI,Forening/lag/innretning,7000,94.991,null,429
998120004,RETT HJEM EIENDOMMER AS,www.retthjemeiendommer.no,null,BEDR,Bedrift,null,41.109,null,429
998859468,SERVICE-RINGEN AS,www.service-ringen.no,2012-08-31,AS,Aksjeselskap,2100,69.201,null,429
981576918,LILLEAKER KIROPRAKTIKK ANN-MARIE,www.annmariehkiropraktor.com,null,BEDR,Bedrift,null,86.909,1358,429
971401710,ULLSFJORD SPORTSKLUBB,www.usk.no,1995-02-20,FLI,Forening/lag/innretning,7000,93.120,9042,429
998776694,AHA RENHOLD,www.aharenhold.com,null,BEDR,Bedrift,null,81.210,null,429
815774132,BNE SCHWEIGAARDSGATE 41-51 AS,banenoreiendom.no,2015-06-08,AS,Aksjeselskap,1120,41.109,133,429
975277631,VARTDAL SKULE,orsta.pedit.no/web/PageND.aspx?id=139157,null,BEDR,Bedrift,null,85.201,null,429
994954776,CORONA,www.kor.no/index.cfm?kor=1837,2006-11-06,FLI,Forening/lag/innretning,7000,90.011,5410,429
971694483,SPECTER DRIFT AS,www.golskisenter.no,null,BEDR,Bedrift,null,93.110,1387,429
926012533,RC HOBBY IMPORT WOLFGANG IMMIG,rchobby-import.com,null,BEDR,Bedrift,null,46.495,null,429
981642899,FINNMARK REISELIV AS,www.finnmark.com,2000-03-16,AS,Aksjeselskap,1520,79.901,9509,429
912842088,MILJØPARTIET DE GRØNNE I DRAMMEN,www.buskerud.mdg.no/,2013-10-16,FLI,Forening/lag/innretning,7000,94.920,3058,429
890066542,AKERSELVA SNEKKERVERKSTED,www.snekkerpaulsen.no,null,BEDR,Bedrift,null,31.090,null,429
871615802,KONTOR & MILJØ AS,www.kontor-miljo.no,null,BEDR,Underenhet næringsdr./off.forv,null,46.650,null,429
989312154,PER-IVAR LYNGMO,www.tuningparts.no,null,ENK,Enkeltpersonforetak,8200,45.200,null,429
917032386,NES BK,idrett.speaker.no/Organisation.asp?id=53500,2006-08-06,FLI,Forening/lag/innretning,7000,93.120,null,429
984131755,INTERIØRAGENTEN UNNI ROLSTAD,www.interieuragenten.no,null,ENK,Enkeltpersonforetak,8200,74.103,null,429
883456432,HAVNES RESPONS,www.havnesrespons.no,null,ENK,Enkeltpersonforetak,8200,73.200,null,429
918177957,SOLA VIN & MAT AS,www.snabelstoff.no,2016-11-20,AS,Aksjeselskap,2100,46.389,null,429
997688724,SYNSTGARDSETRA HYTTEFORENING,www.synstgardsetra.net,1986-03-27,FLI,Forening/lag/innretning,7000,94.991,null,429
997297237,FROGNER KIRKEKOR,www.lier-kommune.no,1994-01-31,FLI,Forening/lag/innretning,7000,90.011,null,429
971761008,MALERMESTRENE BMV AS,www.mbmv.no,null,BEDR,Bedrift,null,43.341,null,429
986498982,PSYKOLOG KRISTIAN SKÅKSRUD NIBE,www.norsk-psykolog-senter.com,null,ENK,Enkeltpersonforetak,8200,86.905,1628,429
987762667,JENSSENS TRANSPORTMEGLING,TransportTrade.no,null,ENK,Enkeltpersonforetak,8200,52.291,null,429
920176402,BINGO KLUBBEN AS,92084758,null,BEDR,Bedrift,null,92.000,1081,429
979504861,BETEK CONSULT AS,www.loddekurs.no,1998-01-01,AS,Aksjeselskap,2100,85.599,null,429
984238495,WINGS OF ROGALAND,www.wingsofrogaland.com,2001-05-03,FLI,Forening/lag/innretning,7000,94.991,4021,429
927645149,FOTOGRAF EMMA ANDREA JOHANSEN,emmaandrea2001.wixsite.com/fotograf-emma,null,BEDR,Underenhet næringsdr./off.forv,null,74.200,null,429
971401850,RAMFJORD UNGDOMS- OG IDRETTSLAG,ramfjorduil.no/,1976-04-25,FLI,Forening/lag/innretning,7000,93.120,9285,429
996736393,PSYKOMOTORISK FYSIOTERAPEUT INGVILD,www.tilbakeikroppen.no,null,ENK,Enkeltpersonforetak,8200,86.902,null,429
979418868,BRAATHEN CONSULTING,www.braathen.no,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
919632062,SVETLANA REZVAYA ART,www.maleriarenaer.com,null,BEDR,Underenhet næringsdr./off.forv,null,85.522,null,429
978703232,KOMMUNIKE AS,www.kommunike.as,null,BEDR,Underenhet næringsdr./off.forv,null,70.220,null,429
971337354,NORKIRKEN SANDNES,www.norkirken.com,1900-12-31,FLI,Forening/lag/innretning,7000,94.910,null,429
995127687,MOWDAY MUSIC,www.shannonmowday.com,null,BEDR,Bedrift,null,90.032,null,429
977145694,SØNDAGSSKOLETUNET OMLID,www.omlidleir.no,null,STI,Stiftelse,7000,55.202,4330,429
