orgnr,navn,web,stiftet,enhkode,enhtype_beskr,sektorkode,naeringskode,postnr,error_msg
911625393,FUGLI PRODUKSJONER,www.idafugli.com,null,ENK,Enkeltpersonforetak,8200,90.012,null,429
984363222,SANDNES NATURMEDISINSKE SENTER,www.naturmedisinske.no,null,BEDR,Bedrift,null,86.909,4313,429
994470442,EBELTOFT FOTO,www.ebeltoft.no,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
811840432,KVALEBERG AS,www.kvalebergas.no,2013-03-02,AS,Aksjeselskap,2100,43.222,4050,429
913883861,STAVANGER ACTIVE PEOPLE SOCIETY,www.allsaps.com,2013-11-20,FLI,Forening/lag/innretning,7000,94.991,null,429
996101592,TREFOKUS AS,www.trefokus.no,2010-09-16,AS,Aksjeselskap,2100,70.210,115,429
916188986,APPSOLUTT STUDENTFORENING,appsoluttuio.no,2015-10-12,FLI,Forening/lag/innretning,7000,62.010,null,429
922812578,DENINA AS,www.denina.no,1983-06-25,AS,Aksjeselskap,2100,46.472,null,429
914107571,HALYKON SYNNØVE HØGBERG,www.silverdoe.co.uk,null,ENK,Enkeltpersonforetak,8200,85.522,null,429
827223042,DROPAGEAR ANS,www.dropagear.no,null,BEDR,Underenhet næringsdr./off.forv,null,47.919,null,429
915478298,COLOR PROFILERING AS,www.colorprof.no,2015-05-19,AS,Aksjeselskap,2100,73.110,3191,429
977363551,BALESTRAND SONGLAG,www.kor.no/balestrandsonglag,1902-12-31,FLI,Forening/lag/innretning,7000,94.991,null,429
977548772,STIFTELSEN MORTEN HENRIKSEN,www.bykle-kommune.no,1982-10-22,STI,Stiftelse,7000,94.992,null,429
920415962,VESTFOLD OG TELEMARK,www.orientering.no/kretser/telemark/,1947-04-24,FLI,Forening/lag/innretning,7000,93.120,null,429
991741623,NARVIK BYORKESTER,www.narvikbyorkester.no,1915-12-31,FLI,Forening/lag/innretning,7000,94.991,8501,429
997337190,PSG BYGG GALINSKI,www.psgbygg.no,null,BEDR,Bedrift,null,41.200,null,429
992158522,INGVILD BUHAUG,knustmoskus.com,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
993047120,AGNES RAVATN,Agnesravatn.no,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
986093664,SEEC PARTNER AND CONSULTING,www.seec.no,null,ENK,Enkeltpersonforetak,8200,71.129,null,429
984141505,TSUNAMI FILM OG LYDBYRÅ,www.laukholm.no,null,ENK,Enkeltpersonforetak,8200,59.110,null,429
987659629,HUMOR OG GALSKAP I HEMNE,www.hemnehumor.com,2004-01-05,FLI,Forening/lag/innretning,7000,94.991,7200,429
994751980,BRILLIANT BEMANNING AS,www.brilliantbemanning.no,2009-10-30,AS,Aksjeselskap,2100,78.100,null,429
980628469,AUTOGRUPPEN NORGE AS,www.autogruppen.com,1999-01-07,AS,Aksjeselskap,2100,82.990,null,429
913380959,EMPIRE AS,www.empire.wf,null,BEDR,Bedrift,null,62.020,null,429
989648608,SMEDSGÅRDEN v/Morten Thoen,www.smedsgarden.no,null,ENK,Enkeltpersonforetak,8200,55.101,null,429
995315513,SARA ÖVINGE,www.saraovinge.com,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
983842585,JOHANSEN PÅ NETT,www.forfatterne.net,null,ENK,Enkeltpersonforetak,8200,58.190,null,429
997204506,YFASHION,www.yfashionworld.com,null,BEDR,Bedrift,null,47.912,null,429
992582588,RAM-MUSIKK ANS,ram-musikk.com,2008-01-24,ANS,Ansvarlig selskap (ANS),2300,90.011,null,429
915440657,MENTAL HELSE NOME,www.mentalhelse.no,1979-03-25,FLI,Forening/lag/innretning,7000,94.991,null,429
971278323,NORSK REDAKTØRFORENING,www.nored.no,1950-04-18,FLI,Forening/lag/innretning,7000,94.120,null,429
913627865,SNEKKER4DEG AS,www.snekker4.deg.com,2014-05-08,AS,Aksjeselskap,2100,43.320,null,429
987960434,TANA OG NESSEBY NÆRINGSFORENING,www.tanaognesseby.no,2005-02-09,FLI,Forening/lag/innretning,2500,94.110,null,429
993722634,STUDIO GOHDE,www.gohde.no,null,BEDR,Bedrift,null,74.102,null,429
990446113,IF FRISK ASKER,www.friskasker.no,null,AAFY,Underenhet ikke-næringsdriv.,null,93.120,1371,429
986211551,BRYNE CONSULTING,b-con.no,null,ENK,Enkeltpersonforetak,8200,70.220,null,429
928096041,STYRETS UTVIKLING MARENTS,www.linkedin.com/in/coachremi,null,ENK,Enkeltpersonforetak,8200,70.220,null,429
991903364,SÆTERVADET,saetervadet.no,null,BEDR,Bedrift,null,77.290,null,429
973240048,SKILTFABRIKKEN AS,www.skiltfabrikken.no,null,BEDR,Underenhet næringsdr./off.forv,null,25.990,1483,429
996684288,PENSJONISTFORBUNDET ASKØY,pensjonistforbundet.no/lokalforening/10022062-pensjonistforbundet-askoy,1975-04-11,FLI,Forening/lag/innretning,7000,94.991,null,429
914256399,THE GNRD FOUNDATION,www.gnrdf.org,2014-09-01,STI,Stiftelse,7000,94.992,null,429
914453542,DEKNINGSSPESIALISTEN AS,www.dekningsspesialisten.no,null,BEDR,Bedrift,null,61.900,null,429
971574550,UTDANNINGSFORBUNDET TRONDHEIM,www.utdanningsforbundet.no/trondheim,1995-02-20,FLI,Forening/lag/innretning,7000,94.200,null,429
984851022,A SOLUTIONS ARMIN CISIJA,www.a-solutions.no,null,ENK,Enkeltpersonforetak,8200,43.210,null,429
926617680,ART BY UNIQT - RIZOVSKI,www.uniqt.no,null,BEDR,Underenhet næringsdr./off.forv,null,47.919,null,429
913055470,AUGNETJUV SILJE ENSBY,www.augnetjuv.no,null,BEDR,Bedrift,null,90.031,null,429
986771220,CARAL DATA AS,www.caraldata.no,2004-03-22,AS,Aksjeselskap,2100,62.020,null,429
996671127,VESTFOLD ELGHUNDKLUBB,www.vehk.no,1969-01-27,FLI,Forening/lag/innretning,7000,94.991,null,429
995526328,OLA JETLUND CONSULTING,www.enarca.com,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
999104304,FORENINGEN ÆGIR,www.baake.no,2012-10-27,FLI,Forening/lag/innretning,7000,94.991,null,429
999019218,FAUSKE GARTNERI EIENDOM AS,www.fauskegartneri.no,2012-10-02,AS,Aksjeselskap,2100,68.209,8200,429
989301853,NORWEGIAN FOOD PARTNER AS,www.økologisk-råvareimport.no,2005-12-30,AS,Aksjeselskap,2100,46.389,null,429
993926981,RØMÅSEN OG NATRUDSTILEN VEL,www.romasenvel.no,1960-12-31,FLI,Forening/lag/innretning,7000,94.991,null,429
924501332,HEIDI MATHISEN GESTALTTERAPI,hmgestalt.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
997934210,SAMEIET GRANNESSTIEN 13 OG 15,www.bate.no,2012-01-13,ESEK,Eierseksjonssameie,null,97.000,4001,429
993180394,EIDE-OLSEN MARKETING,eideolsen.no,null,ENK,Enkeltpersonforetak,8200,73.110,null,429
999164846,EIERSEKSJONSSAMEIE MARKA B7,www.nordica.no,2012-04-19,ESEK,Eierseksjonssameie,null,68.209,null,429
988927112,HAUG ENDECO,www.endeco.no,null,ENK,Enkeltpersonforetak,8200,71.129,1650,429
999613969,FYSIOTERAPIROMMET,www.fysioterapirommet.no,null,BEDR,Bedrift,null,86.902,null,429
970142622,NORSK TEATER- OG ORKESTERFORENING,www.nto.no,1962-12-12,FLI,Forening/lag/innretning,7000,94.200,null,429
914762251,GREG OG JOANNA AS,www.greg-og-joanna.no,2014-12-05,AS,Aksjeselskap,2100,46.410,null,429
986810366,MAGRO AS,www.scandifood.no,null,BEDR,Bedrift,null,46.389,null,429
915912605,CORENTIN JPM LEVEN,corentinjpmleven.com,null,BEDR,Underenhet næringsdr./off.forv,null,90.020,null,429
998312566,KROVIK AS,www.krovik.com,2012-04-04,AS,Aksjeselskap,2100,71.129,null,429
997015150,SANDVIKSVEIEN 26 EIENDOM AS,www.scandinaviegaarden.no,2011-06-03,AS,Aksjeselskap,2100,68.209,null,429
988395927,NULIFE NUF,sikkerdrift.tripod.com/sd/,null,NUF,Norskreg. utenlandsk foretak,2100,73.110,null,429
994413570,RANDSFJORD HANDEL DA,www.randsfjordhandel.no,null,BEDR,Bedrift,null,47.710,null,429
986643281,BRUMUND OPPVEKSTSENTER SA,brumund.barnehage.no,2004-02-21,SA,Samvirkeforetak,2100,88.911,null,429
815220072,Hamax AS,www.hamax.com,1958-01-01,AS,Aksjeselskap,2100,46.494,null,429
882434982,SOLOMON FOTKLINIKK OKOEHANLEN,www.solomonfotklinikk.no,null,ENK,Enkeltpersonforetak,8200,86.909,578,429
997929861,EQUIPPE AS,www.equippe.no,2012-01-27,AS,Aksjeselskap,2100,77.390,4884,429
995373068,YVIA,www.yvia.no,2009-11-24,FLI,Forening/lag/innretning,7000,94.120,9483,429
976272897,ING FIRMA JARLE E R SKADBERG AS,www.skadberg.no,null,BEDR,Bedrift,null,71.121,null,429
994140582,NORSK SCHÄFERHUND KLUB AVD.,www.nschk-kongsberg.com,1973-03-27,FLI,Forening/lag/innretning,7000,94.991,3601,429
980883043,BYGGTEAM AS,www.byggteamas.no,1999-06-16,AS,Aksjeselskap,2100,41.200,null,429
993097764,TEATERLAGET GLIMT I LEPPA,home.no.net/gileppa/,2008-09-04,FLI,Forening/lag/innretning,7000,94.991,null,429
911920808,TEAM VASK MASBAH,www.teamvask.no,null,ENK,Enkeltpersonforetak,8200,81.210,null,429
975905292,KK88.NO AS,www.kk88.no,null,BEDR,Bedrift,null,62.020,1401,429
921023359,NORDEXIA AS,www.nordexia.com/no,2018-05-24,AS,Aksjeselskap,2100,46.442,1509,429
998255465,BØ-SANDE CONSULTING,www.us-dollar.biz,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
923179976,EVENTYRJERN,eventyrjern.wixsite.com/home,null,AAFY,Ikkenæringsdrivende virksomhet,null,94.991,null,429
928642224,FREDENSBORG FRITID VANG AS,fredensborgfritid.no,2022-01-06,AS,Aksjeselskap,2100,68.209,null,429
913600959,MAXIM GANDRUDBAKKEN AS,www.htl.no/,null,BEDR,Bedrift,null,13.300,null,429
920825397,PETRONOR E&P SERVICES AS,www.petronorep.com,2018-03-14,AS,Aksjeselskap,2100,70.220,null,429
948865289,BORETTSLAGET LAURA GUNDERSENSGATE 3,www.obos.no,1963-09-06,BRL,Borettslag,8300,68.201,129,429
921407629,BIO MEDICAL DEVICE AS,www.bmdevice.com,2018-06-15,AS,Aksjeselskap,2100,71.129,275,429
953155907,BORETTSLAGET HOLABERGET,www.bate.no,1985-01-15,BRL,Borettslag,8300,68.201,4001,429
975788857,ABO PLAN & ARKITEKTUR AS,www.abo-ark.no,null,BEDR,Bedrift,null,71.112,5203,429
913089359,NEXT HERO AS,nexthero.com,2014-01-01,AS,Aksjeselskap,2100,59.110,7041,429
987196890,VEDØ-HANSEN WEB & IT,www.vedø-hansen.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
979263813,FREDHEIM SKOLEKORPS,norne.no.net/+skolekorps,1976-03-08,FLI,Forening/lag/innretning,7000,90.011,null,429
988127205,LEO'S ELEKTRONIKK Svein Arild Olsen,www.sveind-arild.no,null,ENK,Enkeltpersonforetak,8200,95.110,null,429
974813556,MOLDE ATLETKLUBB,www.molde-atletklubb.no,1912-10-12,FLI,Forening/lag/innretning,7000,93.120,6401,429
984676972,PAFPRODUCTION P.A Frislid,www.pafproduction.no,null,ENK,Enkeltpersonforetak,8200,59.110,null,429
974365553,NATURLIG FRISK Åse Rigmor Slettvik,naturlig.frisk.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
989575732,ANNE PFEFFER GJENGEDAL,www.annepg.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
975602249,BYGDEFOLKETS STUDIEFORBUND,www.bfsstudie.no,1978-12-04,FLI,Forening/lag/innretning,7000,85.593,null,429
986192263,WEDVIK PRODUCTIONS,www.wedvik.no,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
990386390,MICOR Lars Petter Strand,www.micor.vpweb.no,null,ENK,Enkeltpersonforetak,8200,71.129,null,429
916686323,MELING CONSULTING,meling.me,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
819443882,I FELLESSKAP,www.bergensaintmichael.org,null,AAFY,Underenhet ikke-næringsdriv.,null,94.910,5808,429
990405220,AGNES FEIGER,www.neglhuset.no,null,ENK,Enkeltpersonforetak,8200,96.020,null,429
915264662,MILJØPARTIET DE GRØNNE MELHUS,www.facebook.com/MDGMelhus,2013-04-01,FLI,Forening/lag/innretning,7000,94.920,null,429
894754702,HEDEMARKEN MASKINLAG,www.hedmarken-maskinlag.no,2002-04-04,FLI,Forening/lag/innretning,7000,94.991,2335,429
917004927,WIDE ASSESSMENT AS,wideassessment.no,2016-04-01,AS,Aksjeselskap,2100,62.010,null,429
984553137,NIHF REGION MIDT,www.sthk.no,1934-12-31,FLI,Forening/lag/innretning,7000,93.120,null,429
991137971,INFI INTERNATIONAL NETWORK FOR,www.inficamp.no,2007-04-30,FLI,Forening/lag/innretning,7000,94.991,475,429
997313437,ØSTFOLD RASEFJÆRFEKLUBB,ostfold-rasefjerfeklubb.com,1982-02-22,FLI,Forening/lag/innretning,7000,94.991,null,429
974546744,KONGSBAKKEN VIDEREGÅENDE SKOLE,www.kongsbakken.vgs.no,null,BEDR,Bedrift,null,85.310,9254,429
926203983,TERAPI MED MARGRETHE MYHRER,mm90222.wixsite.com/terapimedmargrethemy,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
923574808,DALANE SPORTSSKYTTERLAG,www.dssl.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,93.120,null,429
888232672,FORENINGEN MENN OG OMSORG,www.krisesenter.org,2005-05-13,FLI,Forening/lag/innretning,7000,94.991,null,429
983999069,THOMAS THON NORGES DESIGN,www.norgesdesign.no,null,ENK,Enkeltpersonforetak,8200,74.102,1301,429
929631943,HG TRANSPORT GRANTVEDT,hg-transport.no,null,BEDR,Underenhet næringsdr./off.forv,null,53.200,null,429
985333769,NORDIC IRISH STUDIES NETWORK (NISN),www.hvm.aav.dk/engelsk/nisn/irishstud/htm,1998-10-01,UTLA,Utenlandsk enhet,null,null,null,429
987320907,MARIUS SØBYE,www.pashmina.no,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
920051979,KIOSKDRIFT DONKELAAR,www.narvesen.no,null,ENK,Enkeltpersonforetak,8200,47.112,null,429
976181603,MARITIM OPPLÆRING SØRØST,www.maritimkompetanse.no,null,BEDR,Underenhet næringsdr./off.forv,null,94.110,null,429
924172045,STAUDEVEGEN 14 BORETTSLAG,usbl.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,68.201,null,429
989673122,MARTIN HOLM,www.martinholm.no,null,ENK,Enkeltpersonforetak,8200,85.599,null,429
825344462,PRIDE FREDRIKSTAD,www.fredrikstadpride.com,2020-02-03,FLI,Forening/lag/innretning,7000,94.991,1621,429
925920126,ELISABETH OPSAHL,elisabethopsahl.nl,null,ENK,Enkeltpersonforetak,8200,85.595,null,429
975317366,LÆRDALSØYRI BARNEHAGE,www.laerdal.kommune.no,null,BEDR,Underenhet næringsdr./off.forv,null,88.911,6887,429
993326305,FRANCISCO Francisco Munoz,www.francisco.no,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
992477369,POLLEN BYGG & EIENDOM,www.pollenbygg.no,null,BEDR,Bedrift,null,71.112,null,429
979815883,FINN GUTTORMSEN,www.guttormsen.net,null,ENK,Enkeltpersonforetak,8200,82.990,null,429
928066339,BIBELMISJONEN SPOROS,www.bibelmisjonen.no,null,AAFY,Underenhet ikke-næringsdriv.,null,94.910,4275,429
995644312,CHRISTIAN BAKKE / BAKKEFYSIO,www.1plan.no,null,ENK,Enkeltpersonforetak,8200,86.902,null,429
972151165,LIER GRAFISKE AS,liergrafiske.no,null,BEDR,Underenhet næringsdr./off.forv,null,18.120,null,429
984553919,TECHTEAM INGENIØR- OG,www.tidas.no,2002-05-01,AS,Aksjeselskap,2100,71.129,1367,429
918893989,B6A BISPEKAIA BOLIG AS,www.osu.no,2017-02-24,AS,Aksjeselskap,2100,41.109,107,429
995748517,MILD MARYAN SYVERSEN,mild.no,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
820404262,SVORKMO VEL,www.facebook.com/groups/386562628131260,1994-01-01,FLI,Forening/lag/innretning,7000,94.991,null,429
980537056,TILNYTTE SALGS- OG WEBTJENESTER,www.tilnytte.no,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
998652588,SPINNING MAGNE ÅKVÅG,www.kennelspinning.com,null,ENK,Enkeltpersonforetak,8200,47.762,null,429
992397322,HURDAL HESTESPORTSKLUBB,idrett.speaker.no/Ridning/HurdalRideklubb,1986-09-12,FLI,Forening/lag/innretning,7000,93.120,null,429
972080128,GUDBRANDSDAL REVISJON AS,www.gr.no,null,BEDR,Underenhet næringsdr./off.forv,null,69.202,null,429
994896199,VÆKERØVEIEN 114 AS,www.ragde.no,null,BEDR,Bedrift,null,68.209,null,429
989839616,ELLIPTIC LABORATORIES ASA,www.ellipticlabs.com,null,BEDR,Underenhet næringsdr./off.forv,null,74.909,null,429
946670081,SPAREBANKEN SOGN OG FJORDANE,www.ssf.no,1988-04-01,SPA,Sparebank,3200,64.190,null,429
979560494,KVITESEID JEGER- OG FISKERFORENING,www.njff.no,1981-03-20,FLI,Forening/lag/innretning,7000,94.991,null,429
988228478,HØGSKOLEN I SØR-TRØNDELAG,www.hissi.no,2005-02-27,FLI,Forening/lag/innretning,7000,93.120,null,429
993644692,TROMS STORHUNDKLUBB,123hjemmeside.no/tromsstorhundklubb,2009-01-16,FLI,Forening/lag/innretning,7000,94.991,null,429
914997666,MARKUS ANTONSEN CONSULTING,antonsen-consulting.no,null,BEDR,Underenhet næringsdr./off.forv,null,70.220,110,429
979352123,SAMEIET SODEFJED HYTTEOMRÅDE,www.fjedet.no,1994-06-18,SAM,Tingsrettslig sameie,null,97.000,null,429
889667702,FOTOGRAF TORD-ERIK ANDRESEN,www.fotofoto.no,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
973953990,NORHEIMSUND SKULE,www.kvam.no/norheimsund/barneskule/,null,BEDR,Bedrift,null,85.201,null,429
923320865,EKEBERGÅSEN REKKEHUS 2 SAMEIE,ekebergasen.com,2019-06-14,ESEK,Eierseksjonssameie,null,null,null,429
984348053,ERIK LAGETHON,www.lilleweb.net/lagethon,null,ENK,Enkeltpersonforetak,8200,01.190,null,429
990097925,JØRN-TERJE DRAGLY,www.dragly.com,null,BEDR,Bedrift,null,01.460,null,429
998383765,SULDAL HUSFLIDSLAG,www.husflid.no/suldal,1992-10-08,FLI,Forening/lag/innretning,7000,94.991,null,429
986477594,NORSK GASTROENTEROLOGISK FORENING,legeforeningen.no/Fagmed/Norsk-gastroenterologisk-forening/,1965-01-01,FLI,Forening/lag/innretning,7000,94.991,107,429
896546902,MILJØVAKTA AS,www.miljovakta.no,2011-02-01,AS,Aksjeselskap,2100,71.129,null,429
992265574,EVENTICA VED HILDE M. KRISTIANSEN,www.eventica.no,null,BEDR,Bedrift,null,82.300,null,429
972198110,GPBM NORDIC AS,www.gpbmnordic.com,null,BEDR,Bedrift,null,46.473,null,429
893117652,IDLAND VVS AS,www.idlandvvs.no,null,BEDR,Bedrift,null,43.221,null,429
915937063,HEMSEDAL YOGA ELLEN MARIE LARSEN,www.hemsedalyoga.no,null,ENK,Enkeltpersonforetak,8200,85.510,null,429
990781761,BJØRN AMUND ENEBO,www.baenebo.com,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
982199638,HARILASTIFTELSEN HÅP,www.helprussia.no,2000-02-07,STI,Stiftelse,7000,94.910,null,429
915379281,SOMALI ETHIOPIAN SOCIETY IN NORWAY,www.somaliethiopian.com,2015-04-15,FLI,Forening/lag/innretning,7000,94.991,null,429
915172113,NES BLUES CLUB,www.nesblues.no,null,BEDR,Bedrift,null,94.991,2151,429
892299242,NORWAY NEWS / DELETEME NADARAJAH,www.norwaynews.com/www.deleteme.lk,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
913953924,NOREXPLORE AS,www.norexplore.no,2014-08-07,AS,Aksjeselskap,2100,59.110,null,429
883323912,CALPRO AS,www.calprotectin.com,null,BEDR,Bedrift,null,72.110,null,429
885288812,AUTO GOBERG,www.autogoberg.no,null,ENK,Enkeltpersonforetak,8200,45.112,null,429
812272942,MARIES VEI GRUNNEIERLAG,www.mariesvei.no,2005-10-01,FLI,Forening/lag/innretning,7000,68.320,3145,429
975005178,AS HOLENLØKKEN,www.oef.no,null,BEDR,Bedrift,null,68.209,129,429
987129557,DECOBECH Bech,www.decobech.no,null,ENK,Enkeltpersonforetak,8200,88.912,null,429
987032588,IMENCO MAGPRO AS,www.magpro.no,2004-07-01,AS,Aksjeselskap,2100,46.630,5504,429
974738074,TERTNES SKOLE,www.bergensskolen.no/tertnes,null,BEDR,Bedrift,null,85.201,5020,429
995530635,SOLUND KREATIV AS,www.solundkreativ.no,2010-04-01,AS,Aksjeselskap,2100,85.599,null,429
979802579,ÅSNES FINNSKOG HISTORIELAG,www.aasnes-finnskoghistorielag.online.no,1990-03-05,FLI,Forening/lag/innretning,7000,91.030,null,429
994486381,SPAREBANK 1 VALHALL,www.sb1.no,2009-08-26,AS,Aksjeselskap,2100,41.109,3571,429
915208746,ZORROSTIFTELSEN,www.zorrostiftelsen.com,2015-03-23,STI,Stiftelse,7000,94.991,123,429
981349024,DEN GULE HORDE,www.dengulehorde.no,1972-12-31,FLI,Forening/lag/innretning,7000,94.991,8014,429
895442542,EILEN NORDLIE,www.ekstraundervisning.no,null,ENK,Enkeltpersonforetak,8200,85.595,null,429
922763534,HOSLISECOACHING,hoslisecoaching,null,ENK,Enkeltpersonforetak,8200,85.599,null,429
995150115,ETEX NORGE,etexnordic.no,null,BEDR,Underenhet næringsdr./off.forv,null,46.739,null,429
913902874,MUDO GYM & KAMPSPORT MOSS,mudo.no,null,BEDR,Bedrift,null,85.510,1827,429
991774963,STOKKE DYREPENSJONAT NANCY ERIKSEN,jarlsbergdyrepensjonat.no,null,BEDR,Bedrift,null,01.620,null,429
913517431,ARKITEKT STIG ANDRE CLASON,www.clason.no,null,ENK,Enkeltpersonforetak,8200,71.112,null,429
985175934,ØYVIND ELLINGSEN CONSULTING,www.gra-fisk.com,null,ENK,Enkeltpersonforetak,8200,74.102,680,429
899156382,HANSLIEN WEB SHOP,chanelleonlineshop.com,null,ENK,Enkeltpersonforetak,8200,47.912,1283,429
991783784,URBANIUM EIENDOM AS,www.urbanium.no,2007-09-03,AS,Aksjeselskap,2100,68.209,311,429
986425330,VALEUR Tiril Holter-Andersen,www.tirilvaleur.no,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
993031569,OMEGA ACCOUNTING AS,www.na-as.no/,null,BEDR,Bedrift,null,69.201,null,429
988494437,AFRIKANSK SENTER FOR INFORMASJON,www.acidcenter.no,2005-05-27,FLI,Forening/lag/innretning,7000,94.991,1001,429
991062386,ROSSELANDSTUNET III,www.nordica.no,2006-09-28,ESEK,Eierseksjonssameie,null,97.000,4313,429
971789964,RHEINMETALL NORWAY AS,www.rheinmetall.no,null,BEDR,Bedrift,null,25.400,3106,429
991222898,TIN'S HÅRDESIGN TINA ASAK,www.tinashårdesign.no,null,BEDR,Bedrift,null,96.020,null,429
913030885,MULTI-FURNITURE DESIGN AS,sofabed.no,2013-11-30,AS,Aksjeselskap,2100,41.109,null,429
995350629,BMX NORWAY,www.bmxnorway.com,2010-03-02,FLI,Forening/lag/innretning,7000,94.991,4301,429
917146594,REINERT AS,mogf.no,2016-04-21,AS,Aksjeselskap,2100,00.000,null,429
990384959,SIAS CONTRACT AS,www.sias.net,2006-10-11,AS,Aksjeselskap,2100,46.471,null,429
984008155,INHOUSE GROUP AS,www.inhousegroup.no,2001-11-29,AS,Aksjeselskap,2100,46.472,null,429
917399042,TIUR FRISØR AS,tiurfrisor.no,null,BEDR,Bedrift,null,96.020,null,429
994773585,ALNAVET AS,www.alnadyreklinikk.no,2009-10-20,AS,Aksjeselskap,2100,75.000,277,429
966861320,EGENES BRANNTEKNIKK AS,www.egenes.as,1993-06-15,AS,Aksjeselskap,2100,29.200,null,429
952249878,BORETTSLAGET SKRÅFJELLET,www.pbbl.no,1978-09-30,BRL,Borettslag,8300,68.201,3901,429
919685115,EIRIK ARNESEN ART,www.eirikarnesen.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
981311213,EIENDOM NO Ole Arntzen jr,cfds.no,null,ENK,Enkeltpersonforetak,8200,63.120,null,429
992007117,SAMEIET HAUGLANDSHEIA 2,www.arendalboligbyggelag.no,2007-08-22,ESEK,Eierseksjonssameie,null,null,null,429
993726192,SKI FYSIOTERAPI FOR BARN OG UNGE AS,www.sfbu.no,2009-01-10,AS,Aksjeselskap,2100,86.902,null,429
990535396,SANDRA NORRBIN,www.artnews.info/sandranorrbin,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
978631363,RANTEN HOTELL AS,rantenhotel.no,1997-05-12,AS,Aksjeselskap,2100,55.101,3540,429
985994781,SENTRUMBARNEHAGE SA,www.sentrum.barnehageside.no,2003-08-21,SA,Samvirkeforetak,2100,88.911,null,429
987029706,SOULSEAL ANS,www.soulseal.com,2004-06-23,ANS,Ansvarlig selskap (ANS),2300,82.990,null,429
983066992,ØYVIND RYAN,www.mons.no,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
885606032,SHARP SOFTWARE AS,www.sharpsw.com,2003-03-03,AS,Aksjeselskap,2100,62.010,null,429
897962322,KLANGLAB ØYSTEIN DAHLE EGSET,www.klanglab.info,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
987094281,FØRLAND IDRETTSLAG,www.førlandil.no,1968-03-07,FLI,Forening/lag/innretning,7000,93.120,5570,429
986767576,GNISTEN BARNEHAGE SA,wwww.gnisten.barnehage.no,null,BEDR,Bedrift,null,88.911,null,429
975165019,NO1 MUSIC GROUP,ww.fspstudio.no,null,BEDR,Bedrift,null,59.200,null,429
999044417,RENFIX AS,www.renfix.no,2012-09-20,AS,Aksjeselskap,2100,68.209,null,429
913877675,DSO KLUBBEN I COSL,www.dso-cosl.com,2013-09-15,FLI,Forening/lag/innretning,7000,94.200,null,429
991638075,PURE GIRLS Marita Mee Hansen,www.puregirls.no,null,ENK,Enkeltpersonforetak,8200,47.912,1929,429
999638953,OFOTEN OG SØR TROMS JEGER OG FISKER,www.jaktfelt.no,2003-07-09,FLI,Forening/lag/innretning,7000,94.991,null,429
996391361,HELJE HAMRE,heljehamre.com,null,ENK,Enkeltpersonforetak,8200,74.101,null,429
945873973,Henriksen Rørleggerbedrift A/S,www.henriksenror.no,1987-12-22,AS,Aksjeselskap,2100,43.221,null,429
989224026,NBN AUTOMASJON AS,www.incgruppen.no/inc/nbn_elektro/,2005-12-28,AS,Aksjeselskap,2100,43.210,6901,429
983089798,VYRDE MANNSKOR,gursken.no/vyrde/,1990-01-09,FLI,Forening/lag/innretning,7000,90.011,null,429
974611422,NYLUND SKOLE,www.linksidene.no/nylund,null,BEDR,Bedrift,null,85.201,4068,429
994693336,AMERICAN CARS DRIVERS CLUB VESTFOLD,acdcvestfold.no,1974-12-31,FLI,Forening/lag/innretning,7000,94.991,null,429
997897714,LOOM AS,www.loom.no,2012-01-22,AS,Aksjeselskap,2100,62.020,null,429
990964564,NM I KORT OG SCRAPBOOK,www.kortscrapnm.no,2007-01-03,FLI,Forening/lag/innretning,7000,94.991,null,429
980918874,KOLÅSBAKKEN BARNEHAGE SA,www.kolasbakken.no,null,BEDR,Bedrift,null,88.911,null,429
921400926,MØBELVERKSTED ANTONIO ARENAS,møbelversted.no,null,BEDR,Bedrift,null,31.090,null,429
